"","TehsilNo","Zone name","District name","Tehsil name","Village name","State","Crop","Year","Zone No.","Cultivator No.","Ha-months in ground (Ha.)","Parcel Plot Season (PPS)","Main Product (Qtls.)","Crop Area (Ha.)","Main Product (Rs.)","By Product (Rs.)","Family Labour (Hrs.)","Family Labour (Rs.)","Attached Labour (Hrs.)","Attached Labour (Rs.)","Casual Labour (Hrs.)","Casual Labour (Rs.)","Hired Animal Labour (Hrs.)","Hired Animal Labour (Rs.)","Owned Animal Labour (Hrs.)","Owned Animal Labour (Rs.)","Hired Machine (Hrs.)","Hired Machine (Rs.)","Own Machine (Hrs.)","Own Machine (Rs.)","Hired Irrigation Machine (Hrs.)","Hired Irrigation Machine (Rs.)","Owned Irrigation Machine (Hrs.)","Owned Irrigation Machine (Rs.)","Canal and Other Irrigation Charges (Rs)","Seed Qty. (Kg.)","Seed Value (Rs.)","Fertiliser (N) (Kg.)","Fertiliser (N) (Rs.)","Fertiliser (P) (Kg.)","Fertiliser (P) (Rs.)","Fertiliser (K) (Kg.)","Fertiliser (K) (Rs.)","Other Fertiliser (Kg.)","Other Fertiliser (Rs.)","Total Fertiliser (Kg.)","Total Fertiliser (Rs.)","Manure (Qtl.)","Manure (Rs.)","Insecticides (Rs.)","Crop Insurance (Rs.)","Payment to Contractor (Rs.)","Miscelaneous Cost (Rs.)","Land Revenue (Rs.)","Rent Paid for Leased in Land (Rs.)","Imputed Rent (Rs.)","Total Depreciation (Rs.)","Total Capital (Rs.)","Sample No. of Growers in size group","Total Number of Growers in size group","Cluster Factor/Weight","Area of all selected crops in Village (Ha.)","No. of Villages in Tehsil","Area of Crop in Zone (Ha.)","Production of Crop in Zone (Qtl.)","No. of Tehsils in Zone","Sample Tehsils in Zone","Area of all selected crops in Zone (Ha.)","Interest on working capital rate(%)","Interest on fixed capital rate(%)","Minimum Rent (%age of GVO)","Maximum Rent (%age of GVO)","Sample Zone in State","Sample Clusters in State","Tenure","Variety"
"1103",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,4,1.5,3012,4,0.3,14000,500,116,3990.4,0,0,10.72,400,0,0,0,0,0.5,350,4.5,65.03,0,0,8,800,0,1.5,300,13.8,270,0,0,0,0,0,0,13.8,270,6,600,0,0,NA,0,62.5,0,3300,3275,496429,25,2,12.5,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1104",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,4,1,4012,2,0.2,8750,300,80,2752,0,0,8,250,0,0,0,0,0.33,230,1,14.45,0,0,4,400,0,1,200,4.6,90,0,0,0,0,0,0,4.6,90,5,500,0,0,NA,0,125,0,2200,3275,496429,25,2,12.5,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1105",23,"II","Purnea","Baisi","Sisabari","Bihar","Maize","2017-18",2,5,3,3012,32.5,0.6,39000,8120,126,4334.4,0,0,168.4,5750,0,0,0,0,13,4300,0,0,0,0,37,3253.04,0,12,2400,56.8,1042.87,27.6,1477.13,24,880,0,0,108.4,3400,20,2000,0,0,NA,0,69.45,0,5500,747,34408,14,4,3.5,222.56,1113,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1106",23,"II","Purnea","Baisi","Sisabari","Bihar","Maize","2017-18",2,7,4,2012,40.5,0.8,48600,10000,212,7292.8,0,0,187.36,6700,0,0,0,0,13.5,3375,4,57.8,0,0,62,5170.8,0,16,3360,79.7,1462.39,39.1,2092.61,30,1100,0,0,148.8,4655,10,1000,0,0,NA,0,92.6,0,7333.33,3026,384176,14,4,3.5,222.56,1113,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1107",23,"II","Purnea","Baisi","Sisabari","Bihar","Maize","2017-18",2,8,3,4012,32.5,0.6,39000,8100,88,3027.2,0,0,168.48,5850,0,0,0,0,13,4300,0,0,0,0,40,3516.4,0,12,2400,50.4,929.06,23,1230.94,24,880,0,0,97.4,3040,8,800,0,0,NA,0,69.45,0,6600,677,35229,14,4,3.5,222.56,1113,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1108",23,"II","Purnea","Baisi","Sisabari","Bihar","Maize","2017-18",2,9,4,2012,43,0.8,51600,10800,194,6673.6,0,0,123.71,5900,0,0,0,0,18,5900,0,0,0,0,52,4448.6,0,16,3520,71.4,1294.3,41.4,2215.7,30,1100,0,0,142.8,4610,10,1000,0,0,NA,0,92.6,0,8800,720,34516,14,4,3.5,222.56,1113,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1109",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,8,4,3012,22.5,0.8,33750,8100,126,4334.67,0,0,138.8,4500,0,0,0,0,6.8,4360,0,0,0,0,35,3076.88,0,90,2340,72.8,1327.39,39.1,2092.61,0,0,0,0,111.9,3420,0,0,0,0,NA,0,208.33,0,7333.33,677,35229,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1110",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,9,2.4,4012,18,0.6,27000,6450,140,4816.3,0,0,56.16,1950,0,0,0,0,5.25,3357,0,0,0,0,27,2309.97,0,65,1690,56.3,1021.68,32.2,1723.32,0,0,0,0,88.5,2745,0,0,0,0,NA,0,185.19,0,4888.89,720,34516,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1111",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,10,5,2012,35.5,1,53250,12750,145,4988.31,0,0,192.32,6400,0,0,0,0,9.42,6092,0,0,0,0,40,3490.27,0,112,2912,91.6,1678.11,46,2461.89,0,0,0,0,137.6,4140,0,0,0,0,NA,0,312.5,0,916.67,682,40897,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1112",23,"II","Purnea","Baisi","Sisabari","Bihar","Paddy","2017-18",2,7,1.8,3013,17.5,0.6,21000,4400,203,6983.2,0,0,152.48,5100,0,0,0,0,2.17,1516,3,43.35,0,0,45,3753,0,30,960,27.4,479.06,23,1230.94,0,0,0,0,50.4,1710,10,1000,0,0,NA,0,60.48,0,6600,3026,384176,22,6,3.67,222.56,1113,714761,1513372,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1113",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,2,0.5,2012,1,0.1,4550,200,50,1720,0,0,0,0,0,0,0,0,0.75,475,0,0,4,400,0,0,0,0.5,100,3.68,72,0,0,0,0,0,0,3.68,72,1,100,0,0,NA,50,19.52,0,859.38,232,868,17,1,17,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1114",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,3,1,3012,2,0.2,8750,300,68,2339.2,0,0,0,0,0,0,0,0,1.33,830,0,0,0,0,5,500,0,1,200,4.6,90,0,0,0,0,0,0,4.6,90,3,300,0,0,NA,0,19.84,0,1746.03,310,54708,25,2,12.5,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1115",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,1,0.55,1012,3,0.11,4500,1200,51,1754.4,0,0,0,0,0,0,0,0,1,650,0,0,6,600,0,0,0,12,312,8.7,158.81,4.6,246.19,0,0,0,0,13.3,405,0,0,0,0,NA,0,34.67,0,1008.33,463,6763,88,2,44,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1116",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,5,2.4,2012,18,0.6,27000,6450,182,6260.8,0,0,32.08,1100,0,0,0,0,4.25,2675,0,0,0,0,26,2285.92,0,65,1690,52.66,961.87,27.6,1477.13,0,0,0,0,80.26,2439,0,0,0,0,NA,0,125,0,6600,747,34408,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1117",23,"II","Purnea","Baisi","Sisabari","Bihar","Paddy","2017-18",2,8,2.4,1013,24,0.8,28800,6000,100,3440,0,0,363.44,12300,0,0,0,0,7.33,4700,0,0,0,0,62,5450.42,0,35,1050,42.9,742.39,39.1,2092.61,0,0,0,0,82,2835,10,1000,0,0,NA,0,84.7,0,6600,677,35229,22,6,3.67,222.56,1113,714761,1513372,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1118",23,"II","Purnea","Baisi","Sisabari","Bihar","Paddy","2017-18",2,10,3,1013,32,1,38400,8000,201,6914.4,0,0,411.68,14100,0,0,0,0,9.5,6100,0,0,0,0,88,7678.88,0,50,1600,54.8,958.11,46,2461.89,0,0,0,0,100.8,3420,10,1000,0,0,NA,0,133.93,0,825,682,40897,22,6,3.67,222.56,1113,714761,1513372,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1119",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,4,1.5,2012,8.5,0.3,12750,3000,103,3543.42,0,0,16,500,0,0,0,0,1,700,1.5,21.68,0,0,13,1300,0,35,910,26.1,476.43,13.8,738.57,0,0,0,0,39.9,1215,0,0,0,0,NA,0,100.27,0,2647.06,3604,799395,100,2,50,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1120",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,9,4,3012,10,0.8,36750,1250,158,5435.54,0,0,131.04,4550,0,0,0,0,5.33,3333,0,0,0,0,16,1368.87,0,4,800,32.2,630,0,0,0,0,0,0,32.2,630,15,1500,0,0,NA,200,208.33,0,7333.33,331,3255,13,5,2.6,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1121",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,6,4,1012,24,0.8,36000,8550,173,5951.57,0,0,82.88,2850,0,0,0,0,7,4500,0,0,0,0,35,3487.47,0,90,2340,70.5,1282.39,39.1,2092.61,0,0,0,0,109.6,3375,0,0,0,0,NA,0,250,0,8800,719,37570,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1122",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,6,4,2012,22.5,0.8,33750,8100,210,7224.45,0,0,56.16,1950,0,0,0,0,6.8,4360,0,0,0,0,36,3587.11,0,88,2288,71.4,1294.3,41.4,2215.7,0,0,0,0,112.8,3510,0,0,0,0,NA,0,208.33,0,7333.33,719,37570,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1123",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,7,3.2,1012,24.5,0.8,36750,8850,199,6846.03,0,0,69.44,2300,0,0,0,0,3,2100,4,57.8,0,0,33,2752.2,0,95,2470,87.5,1609.3,41.4,2215.7,0,0,0,0,128.9,3825,0,0,0,0,NA,0,192.31,0,15960,3026,384176,22,6,3.67,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1124",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,4,2,1012,12,0.4,18000,4350,128,4403.48,0,0,16.08,600,0,0,0,0,1.5,1050,2,28.9,0,0,18,1800,0,44,1144,37.08,674.15,20.7,1107.85,0,0,0,0,57.78,1782,0,0,0,0,NA,0,104.17,0,3666.67,3604,799395,100,2,50,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1125",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,1,0.45,2012,2.5,0.09,3750,900,34,1169.6,0,0,0,0,0,0,0,0,0.83,535,0,0,4,400,0,0,0,10,260,8.24,149.81,4.6,246.19,0,0,0,0,12.84,396,0,0,0,0,NA,0,32.68,0,781.58,463,6763,88,2,44,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1126",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,2,1.5,1012,9,0.3,13500,3300,76,2614.56,0,0,16,500,0,0,0,0,2.72,1691,0,0,10,1000,0,0,0,30,780,24.7,443.34,16.1,861.66,0,0,0,0,40.8,1305,0,0,0,0,NA,0,104.17,0,2750,389,2708,88,2,44,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1127",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,3,1.6,2012,11,0.4,16500,4050,126,4334.67,0,0,16.08,600,0,0,0,0,3.33,2130,0,0,0,0,22,2200,0,44,1144,35.72,653.24,18.4,984.76,0,0,0,0,54.12,1638,0,0,0,0,NA,0,125,0,4400,640,58258,100,2,50,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1128",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,8,4,2012,11,0.8,38500,1350,100,3440.22,0,0,155.04,5300,0,0,0,0,5.4,3380,0,0,0,0,20,1758.22,0,4,800,27.6,540,0,0,0,0,0,0,27.6,540,15,1500,0,0,NA,0,208.33,0,7333.33,257,21479,13,5,2.6,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1129",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,6,2,3012,5,0.4,19250,650,118,4059.45,0,0,42.8,1500,0,0,0,0,2.67,1665,0,0,0,0,10,996.42,0,2,400,13.8,270,0,0,0,0,0,0,13.8,270,8,800,0,0,NA,0,99.21,0,3492.06,372,27710,13,5,2.6,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1130",23,"II","Purnea","Baisi","Sisabari","Bihar","Rapeseed & Mustard","2017-18",2,7,1,4012,3,0.2,10500,380,83,2855.2,0,0,0,0,0,0,0,0,0.6,420,1,14.45,0,0,5,417,0,1,200,6.9,135,0,0,0,0,0,0,6.9,135,4,400,0,0,NA,0,42.5,0,2200,2670,280232,13,5,2.6,222.56,1113,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1131",23,"II","Purnea","Baisi","Sisabari","Bihar","Wheat","2017-18",2,3,1.6,1012,11.5,0.4,17250,4050,127,4369.07,0,0,18.72,650,0,0,0,0,3.42,2190,0,0,0,0,20,2000,0,45,1170,36.06,651.91,21.62,1157.09,0,0,0,0,57.68,1809,0,0,0,0,NA,0,100,0,3520,640,58258,100,2,50,222.56,1113,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1132",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,8,0.8,5012,5.6,0.2,8400,2100,61,1587.83,0,0,18.72,500,0,0,0,0,1.7,1160,0,0,16,2000,0,0,0,22,550,17.66,320.26,11.04,612.74,0,0,0,0,28.7,933,0,0,0,0,NA,0,17.5,0,2336.28,2788,51546,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1133",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,5,1,1012,7,0.25,10500,2550,87,2264.61,0,0,16,400,0,0,0,0,2.13,1480,0,0,0,0,12,1025.76,0,25,625,27.48,458.08,13.8,765.92,0,0,0,0,41.28,1224,0,0,0,0,NA,0,28.12,0,3750,2203,55166,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1134",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,7,6,4012,48,1,57600,5200,194,5049.82,0,0,288.56,7550,0,0,0,0,21,7800,0,0,103,12875,0,0,0,20,4000,100.3,1846.62,50.6,2808.38,42,1260,0,0,192.9,5915,0,0,0,0,NA,0,125,0,16500,3566,18858,10,3,3.33,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1135",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,9,6,6012,48,1,57600,5000,154,4008.62,0,0,344.72,9050,0,0,0,0,21.33,7800,0,0,111,13875,0,0,0,20,4000,102.6,1791.62,50.6,2808.38,42,1260,0,0,195.2,5860,0,0,0,0,NA,0,125,0,16500,3953,34866,1,1,1,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1136",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,6,1.2,4012,10.2,0.2,12240,3600,66,1717.98,0,0,66.8,1750,0,0,0,0,4.4,1620,0,0,26,3250,0,0,0,4,800,22.36,374.32,17.32,777.68,0,0,0,0,39.68,1152,0,0,0,0,NA,0,18,0,3300,2839,20570,10,3,3.33,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1137",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Paddy","2017-18",2,10,1.95,2013,19,0.65,22800,6000,106,2759.18,0,0,283.52,7600,0,0,0,0,5.67,3800,0,0,92,11500,0,0,0,32,1440,53.08,964.85,32.2,1787.15,21,630,0,0,106.28,3382,0,0,0,0,NA,0,54.17,0,5362.5,3755,62985,1,1,1,102.66,771,714761,1513372,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1138",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,5,2.7,5012,22.14,0.45,26568,3900,140,3644.2,0,0,90.88,2400,0,0,0,0,9.7,3600,0,0,0,0,52,4444.96,0,9,1800,50.4,843.46,23,1276.54,19.2,576,0,0,92.6,2696,0,0,0,0,NA,0,56.25,0,7425,2203,55166,10,3,3.33,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1139",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,6,6,2012,51,1,61200,9000,96,2498.88,0,0,432.64,11200,0,0,0,0,22,8100,0,0,111,13875,0,0,0,20,4000,89.8,1502.24,41.4,2297.76,33.6,1008,0,0,164.8,4808,0,0,0,0,NA,0,125,0,16500,2839,20570,10,3,3.33,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1140",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,10,7.2,3012,61,1.2,73200,6500,125,3253.75,0,0,456.88,11950,0,0,0,0,26.4,9720,0,0,133,16625,0,0,0,24,4800,124.96,2085.95,60.72,3370.05,50.4,1512,0,0,236.08,6968,0,0,0,0,NA,0,128.5,0,16971.43,3755,62985,1,1,1,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1141",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,2,1,1012,7,0.25,10500,2400,57,1483.71,0,0,60,1500,0,0,0,0,1.8,1180,0,0,13,1625,0,0,0,28,700,16.54,269.14,12.88,714.86,0,0,0,0,29.42,984,0,0,0,0,NA,0,25,0,3300,2252,21661,171,2,85.5,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1142",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,10,5.4,5012,46,0.9,55200,5000,143,3722.29,0,0,321.92,8800,0,0,0,0,19.5,7200,0,0,100,12500,0,0,0,18,3600,93.9,1566.93,46,2553.07,37.8,1134,0,0,177.7,5254,0,0,0,0,NA,0,112.5,0,14850,3755,62985,1,1,1,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1143",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Maize","2017-18",2,10,5.4,7012,47.5,0.9,57000,5200,105,2733.15,0,0,334.16,9250,0,0,0,0,19.83,7260,0,0,104,13000,0,0,0,18,3600,93.9,1566.93,46,2553.07,37.8,1134,0,0,177.7,5254,0,0,0,0,NA,0,96.5,0,12728.57,3755,62985,1,1,1,102.66,771,321593,2378938,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"1144",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,1,1,2012,6.3,0.2,9450,2100,55,1431.65,0,0,36,900,0,0,0,0,1.4,920,0,0,11,1375,0,0,0,22,550,14.08,230.32,10.12,561.68,0,0,0,0,24.2,792,0,0,0,0,NA,0,23.33,0,2750,3012,22090,171,2,85.5,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1145",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,4,0.6,3012,4.46,0.15,6690,1650,74,1926.22,0,0,0,0,0,0,0,0,1.17,776,0,0,10,1250,0,0,0,17,425,16.12,268.45,8.28,459.55,0,0,0,0,24.4,728,0,0,0,0,NA,0,14.06,0,1856.25,2493,16452,12,2,6,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1146",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Paddy","2017-18",2,6,2.4,1013,23,0.8,27600,7200,78,2030.34,0,0,360.96,9600,0,0,0,0,6.9,4640,0,0,87,10875,0,0,0,40,1800,66.44,1387.3,40.48,2246.7,27,810,0,0,133.92,4444,0,0,0,0,NA,0,84.22,0,5657.14,2839,20570,12,4,3,102.66,771,714761,1513372,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1147",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,5,1.2,3012,8.4,0.3,12600,3000,80,2082.4,0,0,29.44,800,0,0,0,0,2.5,1700,0,0,0,0,13.5,1153.98,0,30,750,32.52,512.43,16.1,893.57,0,0,0,0,48.62,1406,0,0,0,0,NA,0,37.5,0,4950,2203,55166,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1148",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,6,1.6,3012,9.6,0.4,14400,3000,52,1353.56,0,0,72.16,1900,0,0,0,0,3.33,2360,0,0,19,2375,0,0,0,44,1260,29.24,475.46,23,1276.54,0,0,0,0,52.24,1752,0,0,0,0,NA,0,40,0,5280,2839,20570,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1149",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,7,0.8,1012,5.6,0.2,8400,2100,87,2264.61,0,0,8,200,0,0,0,0,1.67,1160,0,0,16,2000,0,0,0,22,550,16.74,302.26,11.04,612.74,0,0,0,0,27.78,915,0,0,0,0,NA,0,21.75,0,2869.57,3566,18858,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1150",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,7,1.8,3012,12.1,0.45,18150,3900,126,3279.78,0,0,48.08,1250,0,0,0,0,3.8,2580,0,0,25,3125,0,0,0,50,1250,38.7,700.34,24.84,1378.66,0,0,0,0,63.54,2079,0,0,0,0,NA,0,45,0,5940,3566,18858,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1151",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,8,1.8,3012,12.6,0.45,18900,4200,96,2498.88,0,0,53.52,1450,0,0,0,0,3.9,2660,0,0,37,4625,0,0,0,50,1250,38.7,700.34,24.84,1378.66,0,0,0,0,63.54,2079,0,0,0,0,NA,0,45,0,5940,2788,51546,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1152",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,8,3.2,4012,21,0.8,31500,6900,150,3904.5,0,0,141.68,3750,0,0,0,0,6.6,4480,0,0,61,7625,0,0,0,88,2200,67.26,1221.24,41.4,2297.76,0,0,0,0,108.66,3519,0,0,0,0,NA,0,100,0,13200,2788,51546,12,4,3,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1153",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Rapeseed & Mustard","2017-18",2,1,0.45,1012,1,0.15,5355,100,39,1015.17,0,0,16,400,0,0,0,0,1.1,720,0,0,4,500,0,0,0,0.75,90,9.96,161.98,7.82,434.02,0,0,0,0,17.78,596,0,0,0,0,NA,0,28.12,0,1856.25,2342,19500,140,2,70,102.66,771,14684,16518,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1154",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,9,3.4,2012,23.8,0.85,35700,7800,114,2967.42,0,0,184.48,4600,0,0,0,0,7.3,4980,0,0,60,7500,0,0,0,93,2325,70.9,1281.93,46,2553.07,0,0,0,0,116.9,3835,0,0,0,0,NA,0,212.5,0,14025,3953,34866,1,1,1,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1155",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,2,0.76,3012,5.32,0.19,7980,1800,50,1301.5,0,0,44,1100,0,0,0,0,1.4,920,0,0,12,1500,0,0,0,21,525,12.98,211.86,9.66,536.15,0,0,0,0,22.64,748.01,0,0,0,0,NA,0,23.75,0,3135,2252,21661,171,2,85.5,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1156",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,3,2.4,2012,16.8,0.6,25200,5400,64,1665.92,0,0,145.52,3750,0,0,0,0,4.2,2760,0,0,29,3625,0,0,0,66,1650,34.7,610.5,29.9,1659.5,0,0,0,0,64.6,2270,0,0,0,0,NA,0,60,0,7920,3562,14385,12,2,6,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1157",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,4,2.6,2012,17,0.65,25500,5700,200,5206,0,0,45.44,1200,0,0,0,0,5.5,3660,0,0,18,2250,0,0,0,70,1750,53.54,973.85,32.2,1787.15,0,0,0,0,85.74,2761,0,0,0,0,NA,0,81.25,0,10725,2493,16452,12,2,6,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
"1158",24,"II","Kishanganj","Kishanganj","Natua Para","Bihar","Wheat","2017-18",2,10,3.8,4012,26,0.95,39000,8400,85,2212.55,0,0,265.76,6900,0,0,0,0,8.2,5472,0,0,63,7875,0,0,0,105,2625,84.8,1461.93,46,2553.07,0,0,0,0,130.8,4015,0,0,0,0,NA,0,237.5,0,15675,3755,62985,1,1,1,102.66,771,236799,585949,20,9,1514352,12.5,10,0,35,4,45,"Owned & managed","Improved"
